season,week,team,is_bye,opponent,home_away,outcome,games_played,wins,losses,ties,record,win_pct,point_diff,final_wins,final_losses,final_ties,made_playoffs,sb_champion
1999,17,JAX,FALSE,CIN,home,W,16,14,2,0,14-2,0.875,179,14,2,0,TRUE,FALSE
1999,1,KC,FALSE,CHI,away,L,1,0,1,0,0-1,0,-3,9,7,0,FALSE,FALSE
1999,2,KC,FALSE,DEN,home,W,2,1,1,0,1-1,0.5,13,9,7,0,FALSE,FALSE
1999,3,KC,FALSE,DET,home,W,3,2,1,0,2-1,0.6666666666666666,23,9,7,0,FALSE,FALSE
1999,4,KC,FALSE,SD,away,L,4,2,2,0,2-2,0.5,16,9,7,0,FALSE,FALSE
1999,5,KC,FALSE,NE,home,W,5,3,2,0,3-2,0.6,18,9,7,0,FALSE,FALSE
1999,6,KC,TRUE,NA,NA,NA,5,3,2,0,3-2,0.6,18,9,7,0,FALSE,FALSE
1999,7,KC,FALSE,BAL,away,W,6,4,2,0,4-2,0.6666666666666666,45,9,7,0,FALSE,FALSE
1999,8,KC,FALSE,SD,home,W,7,5,2,0,5-2,0.7142857142857143,79,9,7,0,FALSE,FALSE
1999,9,KC,FALSE,IND,away,L,8,5,3,0,5-3,0.625,71,9,7,0,FALSE,FALSE
1999,10,KC,FALSE,TB,away,L,9,5,4,0,5-4,0.5555555555555556,64,9,7,0,FALSE,FALSE
1999,11,KC,FALSE,SEA,home,L,10,5,5,0,5-5,0.5,52,9,7,0,FALSE,FALSE
1999,12,KC,FALSE,OAK,away,W,11,6,5,0,6-5,0.5454545454545454,55,9,7,0,FALSE,FALSE
1999,13,KC,FALSE,DEN,away,W,12,7,5,0,7-5,0.5833333333333334,61,9,7,0,FALSE,FALSE
1999,14,KC,FALSE,MIN,home,W,13,8,5,0,8-5,0.6153846153846154,64,9,7,0,FALSE,FALSE
1999,15,KC,FALSE,PIT,home,W,14,9,5,0,9-5,0.6428571428571429,80,9,7,0,FALSE,FALSE
1999,16,KC,FALSE,SEA,away,L,15,9,6,0,9-6,0.6,71,9,7,0,FALSE,FALSE
1999,17,KC,FALSE,OAK,home,L,16,9,7,0,9-7,0.5625,68,9,7,0,FALSE,FALSE
1999,1,MIA,FALSE,DEN,away,W,1,1,0,0,1-0,1,17,9,7,0,TRUE,FALSE
1999,2,MIA,FALSE,ARI,home,W,2,2,0,0,2-0,1,20,9,7,0,TRUE,FALSE
1999,3,MIA,TRUE,NA,NA,NA,2,2,0,0,2-0,1,20,9,7,0,TRUE,FALSE
1999,4,MIA,FALSE,BUF,home,L,3,2,1,0,2-1,0.6666666666666666,15,9,7,0,TRUE,FALSE
1999,5,MIA,FALSE,IND,away,W,4,3,1,0,3-1,0.75,18,9,7,0,TRUE,FALSE
1999,6,MIA,FALSE,NE,away,W,5,4,1,0,4-1,0.8,19,9,7,0,TRUE,FALSE
1999,7,MIA,FALSE,PHI,home,W,6,5,1,0,5-1,0.8333333333333334,22,9,7,0,TRUE,FALSE
1999,8,MIA,FALSE,OAK,away,W,7,6,1,0,6-1,0.8571428571428571,29,9,7,0,TRUE,FALSE
1999,9,MIA,FALSE,TEN,home,W,8,7,1,0,7-1,0.875,46,9,7,0,TRUE,FALSE
1999,10,MIA,FALSE,BUF,away,L,9,7,2,0,7-2,0.7777777777777778,26,9,7,0,TRUE,FALSE
1999,11,MIA,FALSE,NE,home,W,10,8,2,0,8-2,0.8,36,9,7,0,TRUE,FALSE
1999,12,MIA,FALSE,DAL,away,L,11,8,3,0,8-3,0.7272727272727273,16,9,7,0,TRUE,FALSE
1999,13,MIA,FALSE,IND,home,L,12,8,4,0,8-4,0.6666666666666666,13,9,7,0,TRUE,FALSE
1999,14,MIA,FALSE,NYJ,away,L,13,8,5,0,8-5,0.6153846153846154,5,9,7,0,TRUE,FALSE
1999,15,MIA,FALSE,SD,home,W,14,9,5,0,9-5,0.6428571428571429,8,9,7,0,TRUE,FALSE
1999,16,MIA,FALSE,NYJ,home,L,15,9,6,0,9-6,0.6,1,9,7,0,TRUE,FALSE
1999,17,MIA,FALSE,WAS,away,L,16,9,7,0,9-7,0.5625,-10,9,7,0,TRUE,FALSE
1999,1,MIN,FALSE,ATL,away,W,1,1,0,0,1-0,1,3,10,6,0,TRUE,FALSE
1999,2,MIN,FALSE,OAK,home,L,2,1,1,0,1-1,0.5,-2,10,6,0,TRUE,FALSE
1999,3,MIN,FALSE,GB,away,L,3,1,2,0,1-2,0.3333333333333333,-5,10,6,0,TRUE,FALSE
1999,4,MIN,FALSE,TB,home,W,4,2,2,0,2-2,0.5,2,10,6,0,TRUE,FALSE
1999,5,MIN,FALSE,CHI,home,L,5,2,3,0,2-3,0.4,0,10,6,0,TRUE,FALSE
1999,6,MIN,FALSE,DET,away,L,6,2,4,0,2-4,0.3333333333333333,-2,10,6,0,TRUE,FALSE
1999,7,MIN,FALSE,SF,home,W,7,3,4,0,3-4,0.42857142857142855,22,10,6,0,TRUE,FALSE
1999,8,MIN,FALSE,DEN,away,W,8,4,4,0,4-4,0.5,25,10,6,0,TRUE,FALSE
1999,9,MIN,FALSE,DAL,home,W,9,5,4,0,5-4,0.5555555555555556,35,10,6,0,TRUE,FALSE
1999,10,MIN,FALSE,CHI,away,W,10,6,4,0,6-4,0.6,38,10,6,0,TRUE,FALSE
1999,11,MIN,TRUE,NA,NA,NA,10,6,4,0,6-4,0.6,38,10,6,0,TRUE,FALSE
1999,12,MIN,FALSE,SD,home,W,11,7,4,0,7-4,0.6363636363636364,46,10,6,0,TRUE,FALSE
1999,13,MIN,FALSE,TB,away,L,12,7,5,0,7-5,0.5833333333333334,39,10,6,0,TRUE,FALSE
1999,14,MIN,FALSE,KC,away,L,13,7,6,0,7-6,0.5384615384615384,36,10,6,0,TRUE,FALSE
1999,15,MIN,FALSE,GB,home,W,14,8,6,0,8-6,0.5714285714285714,40,10,6,0,TRUE,FALSE
1999,16,MIN,FALSE,NYG,away,W,15,9,6,0,9-6,0.6,57,10,6,0,TRUE,FALSE
1999,17,MIN,FALSE,DET,home,W,16,10,6,0,10-6,0.625,64,10,6,0,TRUE,FALSE
1999,1,NE,FALSE,NYJ,away,W,1,1,0,0,1-0,1,2,8,8,0,FALSE,FALSE
1999,2,NE,FALSE,IND,home,W,2,2,0,0,2-0,1,5,8,8,0,FALSE,FALSE
1999,3,NE,FALSE,NYG,home,W,3,3,0,0,3-0,1,7,8,8,0,FALSE,FALSE
1999,4,NE,FALSE,CLE,away,W,4,4,0,0,4-0,1,19,8,8,0,FALSE,FALSE
1999,5,NE,FALSE,KC,away,L,5,4,1,0,4-1,0.8,17,8,8,0,FALSE,FALSE
1999,6,NE,FALSE,MIA,home,L,6,4,2,0,4-2,0.6666666666666666,16,8,8,0,FALSE,FALSE
1999,7,NE,FALSE,DEN,home,W,7,5,2,0,5-2,0.7142857142857143,17,8,8,0,FALSE,FALSE
1999,8,NE,FALSE,ARI,away,W,8,6,2,0,6-2,0.75,41,8,8,0,FALSE,FALSE
1999,9,NE,TRUE,NA,NA,NA,8,6,2,0,6-2,0.75,41,8,8,0,FALSE,FALSE
1999,10,NE,FALSE,NYJ,home,L,9,6,3,0,6-3,0.6666666666666666,34,8,8,0,FALSE,FALSE
1999,11,NE,FALSE,MIA,away,L,10,6,4,0,6-4,0.6,24,8,8,0,FALSE,FALSE
1999,12,NE,FALSE,BUF,away,L,11,6,5,0,6-5,0.5454545454545454,14,8,8,0,FALSE,FALSE
1999,13,NE,FALSE,DAL,home,W,12,7,5,0,7-5,0.5833333333333334,21,8,8,0,FALSE,FALSE
1999,14,NE,FALSE,IND,away,L,13,7,6,0,7-6,0.5384615384615384,16,8,8,0,FALSE,FALSE
1999,15,NE,FALSE,PHI,away,L,14,7,7,0,7-7,0.5,1,8,8,0,FALSE,FALSE
1999,16,NE,FALSE,BUF,home,L,15,7,8,0,7-8,0.4666666666666667,-2,8,8,0,FALSE,FALSE
1999,17,NE,FALSE,BAL,home,W,16,8,8,0,8-8,0.5,15,8,8,0,FALSE,FALSE
1999,1,NO,FALSE,CAR,home,W,1,1,0,0,1-0,1,9,3,13,0,FALSE,FALSE
1999,2,NO,FALSE,SF,away,L,2,1,1,0,1-1,0.5,2,3,13,0,FALSE,FALSE
1999,3,NO,TRUE,NA,NA,NA,2,1,1,0,1-1,0.5,2,3,13,0,FALSE,FALSE
1999,4,NO,FALSE,CHI,away,L,3,1,2,0,1-2,0.3333333333333333,-2,3,13,0,FALSE,FALSE
1999,5,NO,FALSE,ATL,home,L,4,1,3,0,1-3,0.25,-5,3,13,0,FALSE,FALSE
1999,6,NO,FALSE,TEN,home,L,5,1,4,0,1-4,0.2,-8,3,13,0,FALSE,FALSE
1999,7,NO,FALSE,NYG,away,L,6,1,5,0,1-5,0.16666666666666666,-36,3,13,0,FALSE,FALSE
1999,8,NO,FALSE,CLE,home,L,7,1,6,0,1-6,0.14285714285714285,-41,3,13,0,FALSE,FALSE
1999,9,NO,FALSE,TB,home,L,8,1,7,0,1-7,0.125,-56,3,13,0,FALSE,FALSE
1999,10,NO,FALSE,SF,home,W,9,2,7,0,2-7,0.2222222222222222,-38,3,13,0,FALSE,FALSE
1999,11,NO,FALSE,JAX,away,L,10,2,8,0,2-8,0.2,-56,3,13,0,FALSE,FALSE
1999,12,NO,FALSE,STL,away,L,11,2,9,0,2-9,0.18181818181818182,-87,3,13,0,FALSE,FALSE
1999,13,NO,FALSE,ATL,away,L,12,2,10,0,2-10,0.16666666666666666,-110,3,13,0,FALSE,FALSE
1999,14,NO,FALSE,STL,home,L,13,2,11,0,2-11,0.15384615384615385,-126,3,13,0,FALSE,FALSE
1999,15,NO,FALSE,BAL,away,L,14,2,12,0,2-12,0.14285714285714285,-149,3,13,0,FALSE,FALSE
1999,16,NO,FALSE,DAL,home,W,15,3,12,0,3-12,0.2,-142,3,13,0,FALSE,FALSE
1999,17,NO,FALSE,CAR,away,L,16,3,13,0,3-13,0.1875,-174,3,13,0,FALSE,FALSE
1999,1,NYG,FALSE,TB,away,W,1,1,0,0,1-0,1,4,7,9,0,FALSE,FALSE
1999,2,NYG,FALSE,WAS,home,L,2,1,1,0,1-1,0.5,-25,7,9,0,FALSE,FALSE
1999,3,NYG,FALSE,NE,away,L,3,1,2,0,1-2,0.3333333333333333,-27,7,9,0,FALSE,FALSE
1999,4,NYG,FALSE,PHI,home,W,4,2,2,0,2-2,0.5,-26,7,9,0,FALSE,FALSE
1999,5,NYG,FALSE,ARI,away,L,5,2,3,0,2-3,0.4,-37,7,9,0,FALSE,FALSE
1999,6,NYG,FALSE,DAL,home,W,6,3,3,0,3-3,0.5,-34,7,9,0,FALSE,FALSE
1999,7,NYG,FALSE,NO,home,W,7,4,3,0,4-3,0.5714285714285714,-6,7,9,0,FALSE,FALSE
1999,8,NYG,FALSE,PHI,away,W,8,5,3,0,5-3,0.625,0,7,9,0,FALSE,FALSE
1999,9,NYG,TRUE,NA,NA,NA,8,5,3,0,5-3,0.625,0,7,9,0,FALSE,FALSE
1999,10,NYG,FALSE,IND,home,L,9,5,4,0,5-4,0.5555555555555556,-8,7,9,0,FALSE,FALSE
1999,11,NYG,FALSE,WAS,away,L,10,5,5,0,5-5,0.5,-18,7,9,0,FALSE,FALSE
1999,12,NYG,FALSE,ARI,home,L,11,5,6,0,5-6,0.45454545454545453,-28,7,9,0,FALSE,FALSE
1999,13,NYG,FALSE,NYJ,home,W,12,6,6,0,6-6,0.5,-15,7,9,0,FALSE,FALSE
1999,14,NYG,FALSE,BUF,away,W,13,7,6,0,7-6,0.5384615384615384,-13,7,9,0,FALSE,FALSE
1999,15,NYG,FALSE,STL,away,L,14,7,7,0,7-7,0.5,-34,7,9,0,FALSE,FALSE
1999,16,NYG,FALSE,MIN,home,L,15,7,8,0,7-8,0.4666666666666667,-51,7,9,0,FALSE,FALSE
1999,17,NYG,FALSE,DAL,away,L,16,7,9,0,7-9,0.4375,-59,7,9,0,FALSE,FALSE
1999,1,NYJ,FALSE,NE,home,L,1,0,1,0,0-1,0,-2,8,8,0,FALSE,FALSE
1999,2,NYJ,FALSE,BUF,away,L,2,0,2,0,0-2,0,-16,8,8,0,FALSE,FALSE
1999,3,NYJ,FALSE,WAS,home,L,3,0,3,0,0-3,0,-23,8,8,0,FALSE,FALSE
1999,4,NYJ,FALSE,DEN,away,W,4,1,3,0,1-3,0.25,-15,8,8,0,FALSE,FALSE
1999,5,NYJ,FALSE,JAX,home,L,5,1,4,0,1-4,0.2,-25,8,8,0,FALSE,FALSE
1999,6,NYJ,FALSE,IND,home,L,6,1,5,0,1-5,0.16666666666666666,-28,8,8,0,FALSE,FALSE
1999,7,NYJ,FALSE,OAK,away,L,7,1,6,0,1-6,0.14285714285714285,-29,8,8,0,FALSE,FALSE
1999,8,NYJ,TRUE,NA,NA,NA,7,1,6,0,1-6,0.14285714285714285,-29,8,8,0,FALSE,FALSE
1999,9,NYJ,FALSE,ARI,home,W,8,2,6,0,2-6,0.25,-24,8,8,0,FALSE,FALSE
1999,10,NYJ,FALSE,NE,away,W,9,3,6,0,3-6,0.3333333333333333,-17,8,8,0,FALSE,FALSE
1999,11,NYJ,FALSE,BUF,home,W,10,4,6,0,4-6,0.4,-7,8,8,0,FALSE,FALSE
1999,12,NYJ,FALSE,IND,away,L,11,4,7,0,4-7,0.36363636363636365,-14,8,8,0,FALSE,FALSE
1999,13,NYJ,FALSE,NYG,away,L,12,4,8,0,4-8,0.3333333333333333,-27,8,8,0,FALSE,FALSE
1999,14,NYJ,FALSE,MIA,home,W,13,5,8,0,5-8,0.38461538461538464,-19,8,8,0,FALSE,FALSE
1999,15,NYJ,FALSE,DAL,away,W,14,6,8,0,6-8,0.42857142857142855,-18,8,8,0,FALSE,FALSE
1999,16,NYJ,FALSE,MIA,away,W,15,7,8,0,7-8,0.4666666666666667,-11,8,8,0,FALSE,FALSE
1999,17,NYJ,FALSE,SEA,home,W,16,8,8,0,8-8,0.5,-1,8,8,0,FALSE,FALSE
1999,1,OAK,FALSE,GB,away,L,1,0,1,0,0-1,0,-4,8,8,0,FALSE,FALSE
1999,2,OAK,FALSE,MIN,away,W,2,1,1,0,1-1,0.5,1,8,8,0,FALSE,FALSE
1999,3,OAK,FALSE,CHI,home,W,3,2,1,0,2-1,0.6666666666666666,8,8,8,0,FALSE,FALSE
1999,4,OAK,FALSE,SEA,away,L,4,2,2,0,2-2,0.5,7,8,8,0,FALSE,FALSE
1999,5,OAK,FALSE,DEN,home,L,5,2,3,0,2-3,0.4,4,8,8,0,FALSE,FALSE
1999,6,OAK,FALSE,BUF,away,W,6,3,3,0,3-3,0.5,10,8,8,0,FALSE,FALSE
1999,7,OAK,FALSE,NYJ,home,W,7,4,3,0,4-3,0.5714285714285714,11,8,8,0,FALSE,FALSE
1999,8,OAK,FALSE,MIA,home,L,8,4,4,0,4-4,0.5,4,8,8,0,FALSE,FALSE
1999,9,OAK,TRUE,NA,NA,NA,8,4,4,0,4-4,0.5,4,8,8,0,FALSE,FALSE
1999,10,OAK,FALSE,SD,home,W,9,5,4,0,5-4,0.5555555555555556,23,8,8,0,FALSE,FALSE
1999,11,OAK,FALSE,DEN,away,L,10,5,5,0,5-5,0.5,17,8,8,0,FALSE,FALSE
1999,12,OAK,FALSE,KC,home,L,11,5,6,0,5-6,0.45454545454545453,14,8,8,0,FALSE,FALSE
1999,13,OAK,FALSE,SEA,home,W,12,6,6,0,6-6,0.5,23,8,8,0,FALSE,FALSE
1999,14,OAK,FALSE,TEN,away,L,13,6,7,0,6-7,0.46153846153846156,16,8,8,0,FALSE,FALSE
1999,15,OAK,FALSE,TB,home,W,14,7,7,0,7-7,0.5,61,8,8,0,FALSE,FALSE
1999,16,OAK,FALSE,SD,away,L,15,7,8,0,7-8,0.4666666666666667,58,8,8,0,FALSE,FALSE
1999,17,OAK,FALSE,KC,away,W,16,8,8,0,8-8,0.5,61,8,8,0,FALSE,FALSE
1999,1,PHI,FALSE,ARI,home,L,1,0,1,0,0-1,0,-1,5,11,0,FALSE,FALSE
1999,2,PHI,FALSE,TB,home,L,2,0,2,0,0-2,0,-15,5,11,0,FALSE,FALSE
1999,3,PHI,FALSE,BUF,away,L,3,0,3,0,0-3,0,-41,5,11,0,FALSE,FALSE
1999,4,PHI,FALSE,NYG,away,L,4,0,4,0,0-4,0,-42,5,11,0,FALSE,FALSE
1999,5,PHI,FALSE,DAL,home,W,5,1,4,0,1-4,0.2,-39,5,11,0,FALSE,FALSE
1999,6,PHI,FALSE,CHI,away,W,6,2,4,0,2-4,0.3333333333333333,-35,5,11,0,FALSE,FALSE
1999,7,PHI,FALSE,MIA,away,L,7,2,5,0,2-5,0.2857142857142857,-38,5,11,0,FALSE,FALSE
1999,8,PHI,FALSE,NYG,home,L,8,2,6,0,2-6,0.25,-44,5,11,0,FALSE,FALSE
1999,9,PHI,FALSE,CAR,away,L,9,2,7,0,2-7,0.2222222222222222,-70,5,11,0,FALSE,FALSE
1999,10,PHI,FALSE,WAS,home,W,10,3,7,0,3-7,0.3,-63,5,11,0,FALSE,FALSE
1999,11,PHI,FALSE,IND,home,L,11,3,8,0,3-8,0.2727272727272727,-90,5,11,0,FALSE,FALSE
1999,12,PHI,FALSE,WAS,away,L,12,3,9,0,3-9,0.25,-93,5,11,0,FALSE,FALSE
1999,13,PHI,FALSE,ARI,away,L,13,3,10,0,3-10,0.23076923076923078,-97,5,11,0,FALSE,FALSE
1999,14,PHI,FALSE,DAL,away,L,14,3,11,0,3-11,0.21428571428571427,-107,5,11,0,FALSE,FALSE
1999,15,PHI,FALSE,NE,home,W,15,4,11,0,4-11,0.26666666666666666,-92,5,11,0,FALSE,FALSE
1999,16,PHI,TRUE,NA,NA,NA,15,4,11,0,4-11,0.26666666666666666,-92,5,11,0,FALSE,FALSE
1999,17,PHI,FALSE,STL,home,W,16,5,11,0,5-11,0.3125,-85,5,11,0,FALSE,FALSE
1999,1,PIT,FALSE,CLE,away,W,1,1,0,0,1-0,1,43,6,10,0,FALSE,FALSE
1999,2,PIT,FALSE,BAL,away,W,2,2,0,0,2-0,1,46,6,10,0,FALSE,FALSE
1999,3,PIT,FALSE,SEA,home,L,3,2,1,0,2-1,0.6666666666666666,27,6,10,0,FALSE,FALSE
1999,4,PIT,FALSE,JAX,home,L,4,2,2,0,2-2,0.5,13,6,10,0,FALSE,FALSE
1999,5,PIT,FALSE,BUF,away,L,5,2,3,0,2-3,0.4,10,6,10,0,FALSE,FALSE
1999,6,PIT,FALSE,CIN,away,W,6,3,3,0,3-3,0.5,24,6,10,0,FALSE,FALSE
1999,7,PIT,FALSE,ATL,home,W,7,4,3,0,4-3,0.5714285714285714,28,6,10,0,FALSE,FALSE
1999,8,PIT,TRUE,NA,NA,NA,7,4,3,0,4-3,0.5714285714285714,28,6,10,0,FALSE,FALSE
1999,9,PIT,FALSE,SF,away,W,8,5,3,0,5-3,0.625,49,6,10,0,FALSE,FALSE
1999,10,PIT,FALSE,CLE,home,L,9,5,4,0,5-4,0.5555555555555556,48,6,10,0,FALSE,FALSE
1999,11,PIT,FALSE,TEN,away,L,10,5,5,0,5-5,0.5,42,6,10,0,FALSE,FALSE
1999,12,PIT,FALSE,CIN,home,L,11,5,6,0,5-6,0.45454545454545453,35,6,10,0,FALSE,FALSE
1999,13,PIT,FALSE,JAX,away,L,12,5,7,0,5-7,0.4166666666666667,21,6,10,0,FALSE,FALSE
1999,14,PIT,FALSE,BAL,home,L,13,5,8,0,5-8,0.38461538461538464,14,6,10,0,FALSE,FALSE
1999,15,PIT,FALSE,KC,away,L,14,5,9,0,5-9,0.35714285714285715,-2,6,10,0,FALSE,FALSE
1999,16,PIT,FALSE,CAR,home,W,15,6,9,0,6-9,0.4,8,6,10,0,FALSE,FALSE
1999,17,PIT,FALSE,TEN,home,L,16,6,10,0,6-10,0.375,-3,6,10,0,FALSE,FALSE
1999,1,SD,TRUE,NA,NA,NA,0,0,0,0,0-0,NA,0,8,8,0,FALSE,FALSE
1999,2,SD,FALSE,CIN,away,W,1,1,0,0,1-0,1,27,8,8,0,FALSE,FALSE
1999,3,SD,FALSE,IND,home,L,2,1,1,0,1-1,0.5,19,8,8,0,FALSE,FALSE
1999,4,SD,FALSE,KC,home,W,3,2,1,0,2-1,0.6666666666666666,26,8,8,0,FALSE,FALSE
1999,5,SD,FALSE,DET,away,W,4,3,1,0,3-1,0.75,36,8,8,0,FALSE,FALSE
1999,6,SD,FALSE,SEA,home,W,5,4,1,0,4-1,0.8,39,8,8,0,FALSE,FALSE
1999,7,SD,FALSE,GB,home,L,6,4,2,0,4-2,0.6666666666666666,11,8,8,0,FALSE,FALSE
1999,8,SD,FALSE,KC,away,L,7,4,3,0,4-3,0.5714285714285714,-23,8,8,0,FALSE,FALSE
1999,9,SD,FALSE,DEN,home,L,8,4,4,0,4-4,0.5,-39,8,8,0,FALSE,FALSE
1999,10,SD,FALSE,OAK,away,L,9,4,5,0,4-5,0.4444444444444444,-58,8,8,0,FALSE,FALSE
1999,11,SD,FALSE,CHI,home,L,10,4,6,0,4-6,0.4,-61,8,8,0,FALSE,FALSE
1999,12,SD,FALSE,MIN,away,L,11,4,7,0,4-7,0.36363636363636365,-69,8,8,0,FALSE,FALSE
1999,13,SD,FALSE,CLE,home,W,12,5,7,0,5-7,0.4166666666666667,-56,8,8,0,FALSE,FALSE
1999,14,SD,FALSE,SEA,away,W,13,6,7,0,6-7,0.46153846153846156,-53,8,8,0,FALSE,FALSE
1999,15,SD,FALSE,MIA,away,L,14,6,8,0,6-8,0.42857142857142855,-56,8,8,0,FALSE,FALSE
1999,16,SD,FALSE,OAK,home,W,15,7,8,0,7-8,0.4666666666666667,-53,8,8,0,FALSE,FALSE
1999,17,SD,FALSE,DEN,away,W,16,8,8,0,8-8,0.5,-47,8,8,0,FALSE,FALSE
1999,1,SEA,FALSE,DET,home,L,1,0,1,0,0-1,0,-8,9,7,0,TRUE,FALSE
1999,2,SEA,FALSE,CHI,away,W,2,1,1,0,1-1,0.5,-7,9,7,0,TRUE,FALSE
1999,3,SEA,FALSE,PIT,away,W,3,2,1,0,2-1,0.6666666666666666,12,9,7,0,TRUE,FALSE
1999,4,SEA,FALSE,OAK,home,W,4,3,1,0,3-1,0.75,13,9,7,0,TRUE,FALSE
1999,5,SEA,TRUE,NA,NA,NA,4,3,1,0,3-1,0.75,13,9,7,0,TRUE,FALSE
1999,6,SEA,FALSE,SD,away,L,5,3,2,0,3-2,0.6,10,9,7,0,TRUE,FALSE
1999,7,SEA,FALSE,BUF,home,W,6,4,2,0,4-2,0.6666666666666666,20,9,7,0,TRUE,FALSE
1999,8,SEA,FALSE,GB,away,W,7,5,2,0,5-2,0.7142857142857143,40,9,7,0,TRUE,FALSE
1999,9,SEA,FALSE,CIN,home,W,8,6,2,0,6-2,0.75,57,9,7,0,TRUE,FALSE
1999,10,SEA,FALSE,DEN,home,W,9,7,2,0,7-2,0.7777777777777778,60,9,7,0,TRUE,FALSE
1999,11,SEA,FALSE,KC,away,W,10,8,2,0,8-2,0.8,72,9,7,0,TRUE,FALSE
1999,12,SEA,FALSE,TB,home,L,11,8,3,0,8-3,0.7272727272727273,59,9,7,0,TRUE,FALSE
1999,13,SEA,FALSE,OAK,away,L,12,8,4,0,8-4,0.6666666666666666,50,9,7,0,TRUE,FALSE
1999,14,SEA,FALSE,SD,home,L,13,8,5,0,8-5,0.6153846153846154,47,9,7,0,TRUE,FALSE
1999,15,SEA,FALSE,DEN,away,L,14,8,6,0,8-6,0.5714285714285714,41,9,7,0,TRUE,FALSE
1999,16,SEA,FALSE,KC,home,W,15,9,6,0,9-6,0.6,50,9,7,0,TRUE,FALSE
1999,17,SEA,FALSE,NYJ,away,L,16,9,7,0,9-7,0.5625,40,9,7,0,TRUE,FALSE
1999,1,SF,FALSE,JAX,away,L,1,0,1,0,0-1,0,-38,4,12,0,FALSE,FALSE
1999,2,SF,FALSE,NO,home,W,2,1,1,0,1-1,0.5,-31,4,12,0,FALSE,FALSE
1999,3,SF,FALSE,ARI,away,W,3,2,1,0,2-1,0.6666666666666666,-17,4,12,0,FALSE,FALSE
1999,4,SF,FALSE,TEN,home,W,4,3,1,0,3-1,0.75,-15,4,12,0,FALSE,FALSE
1999,5,SF,FALSE,STL,away,L,5,3,2,0,3-2,0.6,-37,4,12,0,FALSE,FALSE
1999,6,SF,FALSE,CAR,home,L,6,3,3,0,3-3,0.5,-39,4,12,0,FALSE,FALSE
1999,7,SF,FALSE,MIN,away,L,7,3,4,0,3-4,0.42857142857142855,-63,4,12,0,FALSE,FALSE
1999,8,SF,TRUE,NA,NA,NA,7,3,4,0,3-4,0.42857142857142855,-63,4,12,0,FALSE,FALSE
1999,9,SF,FALSE,PIT,home,L,8,3,5,0,3-5,0.375,-84,4,12,0,FALSE,FALSE
1999,10,SF,FALSE,NO,away,L,9,3,6,0,3-6,0.3333333333333333,-102,4,12,0,FALSE,FALSE
1999,11,SF,FALSE,STL,home,L,10,3,7,0,3-7,0.3,-118,4,12,0,FALSE,FALSE
1999,12,SF,FALSE,GB,home,L,11,3,8,0,3-8,0.2727272727272727,-135,4,12,0,FALSE,FALSE
1999,13,SF,FALSE,CIN,away,L,12,3,9,0,3-9,0.25,-149,4,12,0,FALSE,FALSE
1999,14,SF,FALSE,ATL,home,W,13,4,9,0,4-9,0.3076923076923077,-130,4,12,0,FALSE,FALSE
1999,15,SF,FALSE,CAR,away,L,14,4,10,0,4-10,0.2857142857142857,-147,4,12,0,FALSE,FALSE
1999,16,SF,FALSE,WAS,home,L,15,4,11,0,4-11,0.26666666666666666,-153,4,12,0,FALSE,FALSE
1999,17,SF,FALSE,ATL,away,L,16,4,12,0,4-12,0.25,-158,4,12,0,FALSE,FALSE
1999,1,STL,FALSE,BAL,home,W,1,1,0,0,1-0,1,17,13,3,0,TRUE,TRUE
1999,2,STL,TRUE,NA,NA,NA,1,1,0,0,1-0,1,17,13,3,0,TRUE,TRUE
1999,3,STL,FALSE,ATL,home,W,2,2,0,0,2-0,1,45,13,3,0,TRUE,TRUE
1999,4,STL,FALSE,CIN,away,W,3,3,0,0,3-0,1,73,13,3,0,TRUE,TRUE
1999,5,STL,FALSE,SF,home,W,4,4,0,0,4-0,1,95,13,3,0,TRUE,TRUE
1999,6,STL,FALSE,ATL,away,W,5,5,0,0,5-0,1,123,13,3,0,TRUE,TRUE
1999,7,STL,FALSE,CLE,home,W,6,6,0,0,6-0,1,154,13,3,0,TRUE,TRUE
1999,8,STL,FALSE,TEN,away,L,7,6,1,0,6-1,0.8571428571428571,151,13,3,0,TRUE,TRUE
1999,9,STL,FALSE,DET,away,L,8,6,2,0,6-2,0.75,147,13,3,0,TRUE,TRUE
1999,10,STL,FALSE,CAR,home,W,9,7,2,0,7-2,0.7777777777777778,172,13,3,0,TRUE,TRUE
1999,11,STL,FALSE,SF,away,W,10,8,2,0,8-2,0.8,188,13,3,0,TRUE,TRUE
1999,12,STL,FALSE,NO,home,W,11,9,2,0,9-2,0.8181818181818182,219,13,3,0,TRUE,TRUE
1999,13,STL,FALSE,CAR,away,W,12,10,2,0,10-2,0.8333333333333334,232,13,3,0,TRUE,TRUE
1999,14,STL,FALSE,NO,away,W,13,11,2,0,11-2,0.8461538461538461,248,13,3,0,TRUE,TRUE
1999,15,STL,FALSE,NYG,home,W,14,12,2,0,12-2,0.8571428571428571,269,13,3,0,TRUE,TRUE
1999,16,STL,FALSE,CHI,home,W,15,13,2,0,13-2,0.8666666666666667,291,13,3,0,TRUE,TRUE
1999,17,STL,FALSE,PHI,away,L,16,13,3,0,13-3,0.8125,284,13,3,0,TRUE,TRUE
1999,1,TB,FALSE,NYG,home,L,1,0,1,0,0-1,0,-4,11,5,0,TRUE,FALSE
